condition,point,strategy,memory_half_life,contacts,target_reach,wom_receiver_scale,base,traditional_fake_probability,unknown_fake_probability,target_fake_probability,mixed_fake_probability,source_attribute_contrast,metric,n_pairs,effect,se,ci95_low,ci95_high,cohens_dz,p_value,control_mean,treatment_mean,relative_effect_percent,p_holm
m27_credibility,27,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3,0.875,participation_rate,10,0.0,0.0,0.0,0.0,,,0.9997959999999999,0.9997959999999999,0.0,
m27_credibility,27,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3,0.875,cumulative_fake_reposts,10,19.1,4.362593520169192,9.23112781997223,28.968872180027773,1.3844861555397354,0.0017759473275830722,16294.2,16313.3,0.11721962416074432,0.13142010224114734
m27_credibility,27,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3,0.875,target_unique_reposters_p400,10,0.9,0.458257569495584,-0.13665064324093146,1.9366506432409314,0.6210590034081188,0.08112618884584057,19.6,20.5,4.591836734693877,1.0
m27_combined,27,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3,0.875,fake_repost_share_all,10,0.0007264999999999994,0.00013768331214945596,0.0004150387092233265,0.0010379612907766723,1.6686079701645262,0.0005093917757746475,0.08147099999999999,0.0821975,0.8917283450552951,0.023432021685633787
m27_combined,27,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3,0.875,fake_repost_share_final100,10,2.2000000000001185e-05,1.4126413400278324e-05,-9.95616725808697e-06,5.395616725808934e-05,0.4924824621254351,0.15381019950922245,0.08301,0.083032,0.026502830984220196,1.0
m27_combined,27,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3,0.875,target_share_all,10,0.0014010000000000001,0.00028499200768520585,0.0007563032884746706,0.0020456967115253296,1.5545527181202712,0.0008292435101726847,0.00038599999999999995,0.001787,362.95336787564776,0.026720406881317674
m27_combined,27,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3,0.875,target_share_final100,10,4.6e-05,2.7170245163086442e-05,-1.5463364710659274e-05,0.00010746336471065927,0.5353826271887094,0.12469878135127314,0.0,4.6e-05,,1.0
m27_combined,27,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3,0.875,fake_repost_share_decisions,10,0.000726644024035579,0.0001377085781237146,0.00041512557765426185,0.0010381624704168962,1.6686325539126723,0.0005093392962016029,0.08148776792359991,0.0822144119476355,0.8917215952176469,0.023429607625273734
m27_combined,27,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3,0.875,target_share_decisions,10,0.0014012751974055912,0.00028504251992591666,0.0007564642192531288,0.0020460861755580537,1.5545825421608759,0.0008291358235826047,0.0003860776884212089,0.0017873528858268004,362.9516129605518,0.026727175508458552
m27_combined,27,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3,0.875,participation_rate,10,0.0,0.0,0.0,0.0,,,0.9997959999999999,0.9997959999999999,0.0,
m27_combined,27,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3,0.875,cumulative_fake_reposts,10,145.3,27.53666242989113,83.00774184466556,207.59225815533446,1.6686079701645313,0.0005093917757746363,16294.2,16439.5,0.8917283450552957,0.023432021685633266
m27_combined,27,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3,0.875,target_unique_reposters_p400,10,16.7,4.011234224026315,7.625957768457573,25.774042231542424,1.3165533094151591,0.0024357129075640994,19.6,36.3,85.20408163265304,0.10264453423864597
m28_credibility,28,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,fake_repost_share_all,10,9.649999999999936e-05,2.1435303175420733e-05,4.800997538497025e-05,0.00014499002461502847,1.4236318082786197,0.001484848012378643,0.08177999999999999,0.08187649999999999,0.11799951088285567,0.1128355869878292
m28_credibility,28,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,fake_repost_share_final100,10,0.0,0.0,0.0,0.0,,,0.08301,0.08301,0.0,
m28_credibility,28,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,target_share_all,10,0.000184,2.6233989826601327e-05,0.00012465459200497857,0.00024334540799502143,2.2179588134206534,6.229175335116589e-05,0.00038599999999999995,0.00057,47.668393782383426,0.005045632021444437
m28_credibility,28,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,target_share_final100,10,0.0,0.0,0.0,0.0,,,0.0,0.0,,
m28_credibility,28,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,fake_repost_share_decisions,10,9.651933394214523e-05,2.143925265419804e-05,4.802037498541071e-05,0.00014501829289887975,1.423654725389002,0.0014846933667918359,0.08179682953854481,0.08189334887248693,0.11799886925527206,0.11282052228097644
m28_credibility,28,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,target_share_decisions,10,0.00018403750026019187,2.623908049774511e-05,0.00012468057636697908,0.00024339442415340467,2.2179804500239633,6.228705532563674e-05,0.0003860776884212089,0.0005701151886814009,47.668514855851456,0.005045251481376576
m28_credibility,28,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,participation_rate,10,0.0,0.0,0.0,0.0,,,0.9997959999999999,0.9997959999999999,0.0,
m28_credibility,28,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,cumulative_fake_reposts,10,19.3,4.28706063508424,9.601995076993967,28.998004923006036,1.4236318082785981,0.0014848480123787874,16356.0,16375.3,0.11799951088285646,0.1128355869878079
m28_credibility,28,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,target_unique_reposters_p400,10,0.9,0.458257569495584,-0.13665064324093146,1.9366506432409314,0.6210590034081188,0.08112618884584057,19.6,20.5,4.591836734693877,1.0
m28_combined,28,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,fake_repost_share_all,10,0.0007329999999999982,0.00014205671793727769,0.00041164537799458125,0.001054354622005415,1.6317070804964398,0.0005951630570876074,0.08177999999999999,0.08251299999999999,0.8963071655661509,0.025747365290548517
m28_combined,28,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,fake_repost_share_final100,10,2.2000000000001185e-05,1.4126413400278324e-05,-9.95616725808697e-06,5.395616725808934e-05,0.4924824621254351,0.15381019950922245,0.08301,0.083032,0.026502830984220196,1.0
m28_combined,28,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,target_share_all,10,0.001401,0.00028272562278254467,0.0007614302073158831,0.0020405697926841166,1.5670143223288449,0.0007855322777251289,0.00038599999999999995,0.001787,362.95336787564764,0.026708097442654385
m28_combined,28,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,target_share_final100,10,4.6e-05,2.7170245163086442e-05,-1.5463364710659274e-05,0.00010746336471065927,0.5353826271887094,0.12469878135127314,0.0,4.6e-05,,1.0
m28_combined,28,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,fake_repost_share_decisions,10,0.0007331451417261221,0.00014208271078611914,0.0004117317198115169,0.0010545585636407273,1.6317316093662217,0.0005951011113220268,0.08179682953854481,0.08252997468027091,0.8963001938609917,0.025743421243566916
m28_combined,28,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,target_share_decisions,10,0.001401275182400265,0.00028277571036828766,0.0007615920837252925,0.0020409582810752376,1.5670444958944663,0.0007854294994718945,0.0003860776884212089,0.001787352870821474,362.9516090739438,0.026704602982044415
m28_combined,28,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,participation_rate,10,0.0,0.0,0.0,0.0,,,0.9997959999999999,0.9997959999999999,0.0,
m28_combined,28,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,cumulative_fake_reposts,10,146.6,28.411343587455423,82.32907559891686,210.87092440108313,1.6317070804964504,0.0005951630570875798,16356.0,16502.6,0.896307165566153,0.025747365290549627
m28_combined,28,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2249999999999999,0.55,0.3625,0.875,target_unique_reposters_p400,10,16.7,3.9638645564930974,7.733115401167209,25.666884598832787,1.3322866150485708,0.002262542570832926,19.6,36.3,85.20408163265304,0.10132583734188128
m29_credibility,29,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_all,10,8.449999999999639e-05,1.7311685199437968e-05,4.533824732598012e-05,0.00012366175267401264,1.5435381316481644,0.000870062741491979,0.08229650000000001,0.08238100000000001,0.10267751362451183,0.06960501931935832
m29_credibility,29,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_final100,10,0.0,0.0,0.0,0.0,,,0.08301399999999999,0.08301399999999999,0.0,
m29_credibility,29,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,target_share_all,10,0.000177,2.2999999999999993e-05,0.0001249703852556413,0.0002290296147443587,2.433578894999145,3.013436031297888e-05,0.000391,0.000568,45.268542199488486,0.0026216893472291625
m29_credibility,29,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,target_share_final100,10,0.0,0.0,0.0,0.0,,,0.0,0.0,,
m29_credibility,29,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_decisions,10,8.451690094447503e-05,1.731486525050906e-05,4.534795449515023e-05,0.00012368584739379983,1.543563313353071,0.0008699669906738738,0.08231343775148618,0.08239795465243067,0.10267691795310671,0.0695973592539099
m29_credibility,29,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,target_share_decisions,10,0.00017703591490353705,2.300415965886366e-05,0.00012499689035708512,0.00022907493944998898,2.433632556237352,3.012909921468387e-05,0.0003910787686566356,0.0005681146835601726,45.268608038134985,0.0026212316316774967
m29_credibility,29,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,participation_rate,10,0.0,0.0,0.0,0.0,,,0.9997959999999999,0.9997959999999999,0.0,
m29_credibility,29,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,cumulative_fake_reposts,10,16.9,3.4623370398876214,9.06764946519668,24.732350534803317,1.543538131648218,0.0008700627414917738,16459.3,16476.2,0.10267751362451623,0.0696050193193419
m29_credibility,29,credibility,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,target_unique_reposters_p400,10,0.9,0.458257569495584,-0.13665064324093146,1.9366506432409314,0.6210590034081188,0.08112618884584057,19.6,20.5,4.591836734693877,1.0
m29_combined,29,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_all,10,0.0007279999999999981,0.00014495439895973388,0.0004000903681141274,0.0010559096318858688,1.5881809404363594,0.0007168708429295447,0.08229650000000001,0.0830245,0.884606271226599,0.029001741272754934
m29_combined,29,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_final100,10,2.400000000000041e-05,1.59999999999995e-05,-1.2194514604769742e-05,6.0194514604770566e-05,0.47434164902527975,0.16785065605705649,0.08301399999999999,0.083038,0.028910786132460082,1.0
m29_combined,29,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,target_share_all,10,0.0013859999999999999,0.00027784668034327444,0.0007574671419017584,0.002014532858098241,1.5774587738742678,0.0007508063933982691,0.000391,0.0017770000000000002,354.47570332480814,0.026278223768939415
m29_combined,29,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,target_share_final100,10,4.6e-05,2.7170245163086442e-05,-1.5463364710659274e-05,0.00010746336471065927,0.5353826271887094,0.12469878135127314,0.0,4.6e-05,,1.0
m29_combined,29,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_decisions,10,0.0007281436688365867,0.0001449804471311927,0.00040017511189307267,0.0010561122257801007,1.5882089639793744,0.000716784344964067,0.08231343775148618,0.08304158142032278,0.8845987832933633,0.02899952290250362
m29_combined,29,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,target_share_decisions,10,0.0013862713364562896,0.00027789473535177474,0.0007576297703763608,0.0020149129025362183,1.5774947562998123,0.0007506896561911301,0.0003910787686566356,0.0017773501051129251,354.47368856615844,0.026274137966689554
m29_combined,29,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,participation_rate,10,0.0,0.0,0.0,0.0,,,0.9997959999999999,0.9997959999999999,0.0,
m29_combined,29,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,cumulative_fake_reposts,10,145.6,28.990879791946828,80.01807362282575,211.18192637717425,1.5881809404363607,0.0007168708429295419,16459.3,16604.9,0.8846062712266014,0.029001741272754997
m29_combined,29,combined,1.2845232578665131,7.0,7.85,0.8125,1.325,0.075,0.2624999999999999,0.55,0.3625,0.875,target_unique_reposters_p400,10,16.8,4.10906856166266,7.504641120805896,26.095358879194105,1.292902853617322,0.0027230684788950815,19.6,36.4,85.71428571428571,0.10356377754275704
m30_credibility,30,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_all,10,1.8500000000002544e-05,2.8781263195195924e-05,-4.6607740691390264e-05,8.360774069139534e-05,0.20326465977660094,0.5363970826232596,0.08278300000000001,0.0828015,0.02234758344104773,1.0
m30_credibility,30,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_final100,10,-8.00000000000245e-06,1.5832456116049563e-05,-4.3815504007612216e-05,2.7815504007607314e-05,-0.15978709238745117,0.6254958393103369,0.083084,0.083076,-0.009628809397720919,1.0
m30_credibility,30,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,target_share_all,10,0.00017950000000000003,3.45160993032398e-05,0.00010141915872932199,0.00025758084127067805,1.644533569721607,0.000563700943628517,0.00043100000000000007,0.0006105,41.64733178654292,0.035177368774609676
m30_credibility,30,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,target_share_final100,10,4.000000000000001e-06,4e-06,-5.048628651192819e-06,1.304862865119282e-05,0.316227766016838,0.3434363961379133,2.0000000000000003e-06,6.000000000000001e-06,200.0,1.0
m30_credibility,30,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_decisions,10,1.8503735789998644e-05,2.8786540386070274e-05,-4.6615942736530035e-05,8.362341431652732e-05,0.20326843564253222,0.5363896789076479,0.08280003732969797,0.08281854106548797,0.022347496917567076,1.0
m30_credibility,30,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,target_share_decisions,10,0.00017953528207207136,3.452233602580339e-05,0.0001014403323547737,0.000257630231789369,1.6445596592426062,0.0005636388089471789,0.00043108622256016497,0.0006106215046322364,41.64718626492739,0.03517745079139336
m30_credibility,30,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,participation_rate,10,0.0,0.0,0.0,0.0,,,0.9997959999999999,0.9997959999999999,0.0,
m30_credibility,30,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,cumulative_fake_reposts,10,3.7,5.7562526390390865,-9.321548138278338,16.72154813827834,0.20326465977657646,0.5363970826233072,16556.6,16560.3,0.022347583441044663,1.0
m30_credibility,30,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,target_unique_reposters_p400,10,0.4,0.22110831935702666,-0.10018176838777082,0.9001817683877709,0.5720775535473553,0.10388813106210176,20.1,20.5,1.9900497512437811,1.0
m30_combined,30,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_all,10,0.0009309999999999957,0.00015788321985287486,0.0005738433433241712,0.0012881566566758204,1.8647203321291648,0.0002299924260226874,0.08278300000000001,0.083714,1.124627036952026,0.014029537987383931
m30_combined,30,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_final100,10,7.39999999999963e-05,7.595612768785156e-05,-9.782469830749217e-05,0.00024582469830748476,0.3080838294102185,0.3553903944708044,0.083084,0.083158,0.08906648692888677,1.0
m30_combined,30,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,target_share_all,10,0.0017485,0.000255487605700681,0.0011705468827580409,0.0023264531172419592,2.1641920646758295,7.525694846555314e-05,0.00043100000000000007,0.0021795,405.6844547563805,0.0051174724956576136
m30_combined,30,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,target_share_final100,10,0.00016800000000000002,0.0001483599227105038,-0.0001676134618317542,0.0005036134618317542,0.3580904042023167,0.2867405254573587,2.0000000000000003e-06,0.00017,8400.0,1.0
m30_combined,30,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_decisions,10,0.0009311869482545698,0.00015791518719476336,0.0005739579764273165,0.001288415920081823,1.8647172170172643,0.0002299952354441267,0.08280003732969797,0.08373122427795254,1.124621411155548,0.014029709362091728
m30_combined,30,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,target_share_decisions,10,0.0017488505815406268,0.0002555370683661013,0.001170785571975796,0.0023269155911054577,2.164207001488806,7.525296062563884e-05,0.00043108622256016497,0.002179936804100792,405.68463801845274,0.005117201322543441
m30_combined,30,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,participation_rate,10,0.0,0.0,0.0,0.0,,,0.9997959999999999,0.9997959999999999,0.0,
m30_combined,30,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,cumulative_fake_reposts,10,186.2,31.5766439705749,114.76866866483523,257.63133133516476,1.8647203321291774,0.0002299924260226757,16556.6,16742.8,1.1246270369520313,0.014029537987383219
m30_combined,30,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.075,0.2624999999999999,0.55,0.3625,0.875,target_unique_reposters_p400,10,19.2,3.3359989341858136,11.653446115944384,26.746553884055615,1.8200165009960114,0.0002744248250857887,20.1,39.3,95.52238805970148,0.018112038455662054
m31_credibility,31,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_all,10,7.20000000000054e-05,2.839405258539507e-05,7.768190563085044e-06,0.00013623180943692575,0.801872120393456,0.03193308360065967,0.11237899999999998,0.11245100000000001,0.06406890967174064,1.0
m31_credibility,31,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_final100,10,1.0000000000000287e-05,1.0000000000000287e-05,-1.2621571627982413e-05,3.2621571627982983e-05,0.3162277660168379,0.3434363961379136,0.10507200000000001,0.10508200000000001,0.009517283386630392,1.0
m31_credibility,31,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,target_share_all,10,0.0002065,4.609199737722614e-05,0.00010223265798543181,0.0003107673420145682,1.416754261006315,0.0015320461337134498,0.00046549999999999993,0.0006720000000000001,44.360902255639104,0.0735382144182456
m31_credibility,31,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,target_share_final100,10,0.0,0.0,0.0,0.0,,,2.0000000000000003e-06,2.0000000000000003e-06,0.0,
m31_credibility,31,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_decisions,10,7.201330498378262e-05,2.8399610941810627e-05,7.768921671083432e-06,0.0001362576882964818,0.801863328521321,0.03193454032221574,0.11240212150159175,0.11247413480657553,0.06406756742822049,1.0
m31_credibility,31,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,target_share_decisions,10,0.00020654018046377122,4.6100142392960815e-05,0.00010225441314351773,0.0003108259477840247,1.4167795687925226,0.0015318695414522961,0.0004655924511879323,0.0006721326316517036,44.36072361929319,0.07352973798971021
m31_credibility,31,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,participation_rate,10,0.0,0.0,0.0,0.0,,,0.9997959999999999,0.9997959999999999,0.0,
m31_credibility,31,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,cumulative_fake_reposts,10,14.4,5.678810517079161,1.553638112615598,27.246361887384403,0.8018721203933751,0.03193308360067311,22475.8,22490.2,0.06406890967173583,1.0
m31_credibility,31,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,target_unique_reposters_p400,10,0.5,0.22360679774997896,-0.005833719180484476,1.0058337191804845,0.7071067811865475,0.05217724279881912,20.7,21.2,2.4154589371980677,1.0
m31_combined,31,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_all,10,0.0012720000000000023,0.00026539195332354805,0.0006716416918401312,0.0018723583081598732,1.5156515234771737,0.0009833926692335568,0.11237899999999998,0.11365099999999999,1.131884070867335,0.03441874342317449
m31_combined,31,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_final100,10,6.199999999999262e-05,3.285659074760382e-05,-1.232677210482859e-05,0.00013632677210481382,0.5967180722933483,0.09177666437434395,0.10507200000000001,0.10513400000000002,0.05900715699709971,1.0
m31_combined,31,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,target_share_all,10,0.0025665,0.0005949724783550916,0.0012205787464212299,0.00391242125357877,1.3640942917662757,0.0019512441808869595,0.00046549999999999993,0.003032,551.342642320086,0.04740573111082417
m31_combined,31,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,target_share_final100,10,6.8e-05,3.9009970235540786e-05,-2.024668358887337e-05,0.00015624668358887335,0.551230568988074,0.11528009048989082,2.0000000000000003e-06,7.000000000000001e-05,3399.999999999999,1.0
m31_combined,31,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,fake_repost_share_decisions,10,0.0012722509353413473,0.0002654397065657549,0.000671784601842571,0.0018727172688401236,1.5156778023191622,0.0009832786852571034,0.11240212150159175,0.1136743724369331,1.1318744863043628,0.03441475398399862
m31_combined,31,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,target_share_decisions,10,0.0025670080371690517,0.0005950791120806982,0.0012208455613441044,0.0039131705129939985,1.3641198295515962,0.0019510134364589414,0.0004655924511879323,0.003032600488356984,551.3422802752661,0.047419491888768955
m31_combined,31,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,participation_rate,10,0.0,0.0,0.0,0.0,,,0.9997959999999999,0.9997959999999999,0.0,
m31_combined,31,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,cumulative_fake_reposts,10,254.4,53.07839066470982,134.3283383680253,374.4716616319747,1.5156515234771648,0.0009833926692335967,22475.8,22730.2,1.1318840708673328,0.034418743423175885
m31_combined,31,combined,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.55,0.3625,0.875,target_unique_reposters_p400,10,32.0,7.731609003162135,14.509885313541687,49.49011468645831,1.3088205195581084,0.0025259457937257816,20.7,52.7,154.58937198067633,0.10356377754275704
m32_credibility,32,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.6125,0.3625,0.875,fake_repost_share_all,10,8.900000000000436e-05,3.2802438933712594e-05,1.47957278088557e-05,0.00016320427219115302,0.8579932495987296,0.023871591571421543,0.11241149999999997,0.1125005,0.07917339418120421,1.0
m32_credibility,32,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.6125,0.3625,0.875,fake_repost_share_final100,10,1.0000000000000287e-05,1.0000000000000287e-05,-1.2621571627982413e-05,3.2621571627982983e-05,0.3162277660168379,0.3434363961379136,0.10507200000000001,0.10508200000000001,0.009517283386630392,1.0
m32_credibility,32,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.6125,0.3625,0.875,target_share_all,10,0.0002065,4.609199737722614e-05,0.00010223265798543181,0.0003107673420145682,1.416754261006315,0.0015320461337134498,0.00046549999999999993,0.0006720000000000001,44.360902255639104,0.0735382144182456
m32_credibility,32,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.6125,0.3625,0.875,target_share_final100,10,0.0,0.0,0.0,0.0,,,2.0000000000000003e-06,2.0000000000000003e-06,0.0,
m32_credibility,32,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.6125,0.3625,0.875,fake_repost_share_decisions,10,8.901649558964581e-05,3.280885007625977e-05,1.479772038646233e-05,0.00016323527079282929,0.857984582621204,0.023872662775185485,0.11243462761775383,0.11252364411334348,0.07917177961604223,1.0
m32_credibility,32,credibility,1.2845232578665131,7.0,7.85,0.8125,1.4,0.1,0.2624999999999999,0.6125,0.3625,0.875,target_share_decisions,10,0.00020654018046377122,4.6100142392960815e-05,0.00010225441314351773,0.0003108259477840247,1.4167795687925226,0.0015318695414522961,0.0004655924511879323,0.0006721326316517036,44.36072361929319,0.07352973798971021
