study,research_question,experiment,condition,seed,strategy,from,to,start_period,end_period,target_reach,memory,memory_half_life,wom,contacts,friends,status,fake_repost_share_all,fake_repost_share_final100,target_share_all,target_share_final100,cumulative_fake_reposts,target_fake_rate_all,target_unique_reposters_p400,fake_repost_share_during,fake_repost_share_post100
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10890000000000001,0.11876,0.012665,0.00924,21780,0.66,461,0.10890000000000001,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11403,0.12972,0.01268,0.00966,22806,0.665,464,0.11403,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.117685,0.08744,0.0123,0.00554,23537,0.6625,457,0.117685,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.097035,0.0544,0.010035,0.00314,19407,0.6825,448,0.097035,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10506499999999999,0.12106,0.011165,0.0095,21013,0.7025,450,0.10506499999999999,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10702500000000001,0.15584,0.01302,0.01816,21405,0.685,468,0.10702500000000001,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.119845,0.12043999999999999,0.01166,0.01342,23969,0.675,452,0.119845,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1341,0.125,0.013460000000000001,0.01114,26820,0.6625,465,0.1341,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10818000000000001,0.12126,0.009885,0.01048,21636,0.67,434,0.10818000000000001,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11483499999999999,0.09748,0.011965,0.0064800000000000005,22967,0.6525,458,0.11483499999999999,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09383,0.04418,0.01217,0.00232,18766,0.6775,470,0.09383,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10382999999999999,0.07773999999999999,0.012935,0.00614,20766,0.65,467,0.10382999999999999,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.131915,0.18,0.016635,0.02544,26383,0.6325,480,0.131915,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10052,0.13334000000000001,0.010685,0.0165,20104,0.6725,448,0.10052,
news-source-strategies,RQ2,E2-timing-duration,informational_p1_permanent,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09133,0.09076000000000001,0.010675,0.00652,18266,0.68,454,0.09133,
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1001,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10526,0.1243,0.01117,0.01126,21052,0.6875,452,0.00376,0.13066
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08176,0.04374,0.00848,0.00262,16352,0.6875,425,0.04304,0.11004000000000001
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10793000000000001,0.13006,0.01123,0.009640000000000001,21586,0.66,455,0.0033599999999999997,0.09924
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12156,0.06578,0.01563,0.00538,24312,0.6775,487,0.18312,0.11972
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.131525,0.1216,0.015300000000000001,0.01264,26305,0.65,480,0.12728,0.09678
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.106225,0.07881999999999999,0.013474999999999999,0.0085,21245,0.6675,478,0.08552,0.09744
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.148435,0.05736,0.025035,0.005900000000000001,29687,0.6975,499,0.12672,0.14886000000000002
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12409,0.11724,0.015895,0.012060000000000001,24818,0.6625,488,0.08712,0.12240000000000001
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.15897,0.07765999999999999,0.026605,0.01194,31794,0.6775,499,0.13112000000000001,0.15316
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.152965,0.07576000000000001,0.026875,0.004019999999999999,30593,0.64,498,0.29752,0.19762000000000002
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08906499999999999,0.05484000000000001,0.0092,0.00282,17813,0.695,426,0.13047999999999998,0.06284000000000001
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.126855,0.14018,0.01305,0.013439999999999999,25371,0.64,467,0.0948,0.13028
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08816500000000001,0.08674,0.008369999999999999,0.00708,17633,0.6725,412,0.13056,0.08512
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11455,0.0533,0.011699999999999999,0.0028399999999999996,22910,0.7075,457,0.04392,0.12386
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12958,0.13219999999999998,0.01482,0.01062,25916,0.6525,484,0.19688,0.16006
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10884999999999999,0.11852,0.011785,0.0083,21770,0.66,448,0.08616,0.07422
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.114325,0.13038,0.012405,0.00958,22865,0.665,459,0.046880000000000005,0.09726
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11802,0.08768000000000001,0.011904999999999999,0.00554,23604,0.6625,456,0.26552,0.1419
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09654,0.05504,0.009089999999999999,0.00332,19308,0.6825,433,0.0020800000000000003,0.11156
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10571,0.12052,0.010735,0.008039999999999999,21142,0.7025,440,0.00088,0.09656
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10698,0.15475999999999998,0.01221,0.0159,21396,0.685,464,0.13136,0.08668000000000001
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11984,0.11984,0.011075,0.01196,23968,0.675,448,0.0038399999999999997,0.13288
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.13448500000000002,0.12536,0.01257,0.01056,26897,0.6625,461,0.08544,0.1575
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10830500000000001,0.12129999999999999,0.009285,0.00968,21661,0.67,428,0.09096,0.13041999999999998
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.115725,0.09709999999999999,0.011375,0.00588,23145,0.6525,458,0.04432,0.14278
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09449500000000001,0.04406,0.01193,0.00222,18899,0.6775,463,0.00032,0.12228
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10443000000000001,0.07845999999999999,0.012685,0.0066,20886,0.65,465,0.16968,0.07712000000000001
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.132165,0.18018,0.015875,0.0237,26433,0.6325,475,0.0011200000000000001,0.10756
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0999,0.13196000000000002,0.00956,0.014119999999999999,19980,0.6725,433,0.0,0.10764
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d25,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,125.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09129000000000001,0.0915,0.009975,0.0065,18258,0.68,444,0.0828,0.12134
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1001,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10523,0.1243,0.01133,0.01126,21046,0.6875,452,0.109,0.06822
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08158,0.04376,0.00844,0.00262,16316,0.6875,425,0.0638,0.12284
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10779999999999999,0.13006,0.011179999999999999,0.009640000000000001,21560,0.66,455,0.08926,0.07615999999999999
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12130500000000001,0.06578,0.015595000000000001,0.0054,24261,0.6775,490,0.14268,0.14408
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.13154,0.1216,0.015349999999999999,0.01264,26308,0.65,480,0.07508,0.16412000000000002
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.106205,0.07881999999999999,0.013635,0.0085,21241,0.6675,480,0.08732,0.08854000000000001
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.14831999999999998,0.05736,0.02526,0.005900000000000001,29664,0.6975,499,0.13756000000000002,0.14528
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12422,0.11724,0.016120000000000002,0.012060000000000001,24844,0.6625,491,0.12048,0.11888
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.15859,0.07765999999999999,0.02649,0.01194,31718,0.6775,499,0.10794,0.23568
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.151565,0.07576000000000001,0.027355,0.004019999999999999,30313,0.64,497,0.24364,0.10108
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08897,0.05484000000000001,0.009175,0.00282,17794,0.695,426,0.07378,0.09036
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12706,0.14018,0.013300000000000001,0.013439999999999999,25412,0.64,470,0.1336,0.09262000000000001
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.087905,0.08674,0.008154999999999999,0.0070999999999999995,17581,0.6725,411,0.1167,0.04318
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11456000000000001,0.0533,0.011675000000000001,0.00282,22912,0.7075,460,0.12340000000000001,0.15159999999999998
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12988999999999998,0.13219999999999998,0.015645,0.01062,25978,0.6525,485,0.18866,0.0431
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10875,0.11852,0.01173,0.0083,21750,0.66,447,0.07496,0.11986
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.114215,0.13038,0.01238,0.00958,22843,0.665,459,0.0866,0.09831999999999999
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.118215,0.08786,0.01227,0.00554,23643,0.6625,456,0.17615999999999998,0.09902
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09634999999999999,0.055240000000000004,0.009025,0.0033799999999999998,19270,0.6825,435,0.09795999999999999,0.10308
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.105615,0.12052,0.01066,0.008039999999999999,21123,0.7025,440,0.053520000000000005,0.12928
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10712,0.15475999999999998,0.012345,0.0159,21424,0.685,466,0.10966,0.06364
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.119795,0.11986,0.011009999999999999,0.01202,23959,0.675,448,0.12192,0.09724
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.13435,0.12536,0.012765,0.01056,26870,0.6625,461,0.13754,0.15197999999999998
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.108315,0.12129999999999999,0.009394999999999999,0.00968,21663,0.67,432,0.12176000000000001,0.08676
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.115835,0.09709999999999999,0.011695,0.00588,23167,0.6525,463,0.13276,0.1095
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09444,0.04406,0.012105000000000001,0.0022,18888,0.6775,464,0.0896,0.08434
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10417,0.07845999999999999,0.012580000000000001,0.0066,20834,0.65,465,0.10782,0.08506
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.13205,0.18018,0.015855,0.0237,26410,0.6325,475,0.07554000000000001,0.11862
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.099885,0.13196000000000002,0.009605,0.014119999999999999,19977,0.6725,436,0.08626,0.11054
news-source-strategies,RQ2,E2-timing-duration,informational_p101_d100,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,200.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09144,0.09151999999999999,0.010345,0.00658,18288,0.68,445,0.1195,0.0767
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1001,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10517499999999999,0.12437999999999999,0.011564999999999999,0.011859999999999999,21035,0.6875,453,0.10043333333333333,
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08181000000000001,0.04342,0.00874,0.0026,16362,0.6875,432,0.07710666666666667,
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10815000000000001,0.13163999999999998,0.011835,0.0121,21630,0.66,459,0.09895999999999999,
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12106,0.0654,0.01573,0.00546,24212,0.6775,492,0.11718666666666666,
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.132,0.122,0.016355,0.01416,26400,0.65,484,0.12088,
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10618000000000001,0.07934000000000001,0.013619999999999998,0.00856,21236,0.6675,477,0.08486,
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.14866,0.057280000000000005,0.025875,0.00632,29732,0.6975,498,0.11385333333333333,
