research_question,condition,strategy,start_period,end_period,target_reach,wom,contacts,memory,memory_half_life,n,fake_repost_share_all_mean,fake_repost_share_all_sd,fake_repost_share_final100_mean,fake_repost_share_final100_sd,target_share_all_mean,target_share_all_sd,target_share_final100_mean,target_share_final100_sd,fake_repost_share_decisions_mean,fake_repost_share_decisions_sd,target_share_decisions_mean,target_share_decisions_sd,participation_rate_mean,participation_rate_sd,cumulative_fake_reposts_mean,cumulative_fake_reposts_sd,target_unique_reposters_p400_mean,target_unique_reposters_p400_sd,fake_repost_share_during_mean,fake_repost_share_during_sd,fake_repost_share_post100_mean,fake_repost_share_post100_sd,total_decisions_mean,total_decisions_sd,target_unique_reposters_p25_mean,target_unique_reposters_p25_sd,target_unique_reposters_p50_mean,target_unique_reposters_p50_sd,target_unique_reposters_p100_mean,target_unique_reposters_p100_sd,target_unique_reposters_p200_mean,target_unique_reposters_p200_sd,target_time_to_25pct_final_mean,target_time_to_25pct_final_sd,target_time_to_50pct_final_mean,target_time_to_50pct_final_sd,target_time_to_75pct_final_mean,target_time_to_75pct_final_sd,selections_traditional_media_all_mean,selections_traditional_media_all_sd,selections_unknown_media_all_mean,selections_unknown_media_all_sd,selections_fake_news_source_all_mean,selections_fake_news_source_all_sd,selections_mixed_source_all_mean,selections_mixed_source_all_sd
RQ2,informational_p201_d100,INFORMATIONAL_CAMOUFLAGE,201.0,300.0,,1.0,5.0,-1.0,0.33,30,0.11467383333333332,0.0191682696988311,0.10045866666666665,0.035379633312590066,0.013475333333333317,0.004907346873141667,0.008681999999999985,0.004559359755416354,0.11467383333333334,0.0191682696988311,0.013475333333333336,0.004907346873141671,1.0,0.0,22934.766666666666,3833.6539397662195,460.7,22.56966227422142,0.10769000000000001,0.03910807756761362,0.10045866666666665,0.035379633312590066,200000.0,0.0,274.96666666666664,67.44882265956107,299.96666666666664,73.37644239707029,349.9,68.0113327270562,403.8666666666667,51.46725328711005,4.766666666666667,2.1444930810596343,24.8,28.908178057786518,101.13333333333334,58.442269382483026,185046.4,15672.63570598174,8157.566666666667,13893.070978712383,2695.0666666666666,981.4693746283341,4100.966666666666,1488.1041047039623
RQ2,informational_p201_permanent,INFORMATIONAL_CAMOUFLAGE,201.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.11470533333333331,0.01914051790697227,0.10058466666666667,0.03569517138535525,0.013666499999999986,0.004880618981023922,0.00944666666666666,0.005263271130058357,0.11470533333333334,0.019140517906972278,0.0136665,0.004880618981023927,1.0,0.0,22941.066666666666,3828.1035813944554,461.73333333333335,22.20272324603966,0.1041373333333333,0.02367429086194753,,,200000.0,0.0,274.96666666666664,67.44882265956107,299.96666666666664,73.37644239707029,349.9,68.0113327270562,403.8666666666667,51.46725328711005,4.766666666666667,2.1444930810596343,24.833333333333332,28.924495445583993,101.5,58.56605466155877,185086.63333333333,15661.761303786418,8114.6,13893.780969469264,2733.3,976.1237962047852,4065.4666666666667,1483.148229700716
RQ3,control_reach14_7_wom0,NONE,,,14.7,0.0,5.0,-1.0,0.33,30,0.14483200000000002,0.014725586142540444,0.14227333333333328,0.028744523356432718,0.016941666666666643,0.004996213451262345,0.014686666666666653,0.005517319022442178,0.15574953430467617,0.01613942919235908,0.018220338939176826,0.0053903001347068566,0.9301333333333335,0.012483736546439892,28966.4,2945.1172285080897,40.46666666666667,4.775897340008352,0.14483200000000002,0.014725586142540444,,,186026.66666666666,2496.7473092879827,27.033333333333335,5.2750769455628985,29.033333333333335,5.041095483936098,31.633333333333333,4.686615816993319,35.2,4.838067439766021,1.0,0.0,3.6666666666666665,6.05340219718792,79.2,55.604142738245436,118761.7,4589.975066794274,51603.86666666667,3396.474244264782,3388.3333333333335,999.2426902524675,12272.766666666666,1930.4760656972376
RQ3,control_reach14_7_wom1,NONE,,,14.7,1.0,5.0,-1.0,0.33,30,0.09819499999999999,0.014508039685541292,0.09724733333333331,0.035242704692219476,0.0022168333333333202,0.0007404896834287167,0.0018513333333333264,0.001503858791365676,0.09821227982759186,0.014511503740298512,0.0022172240699482367,0.000740632551188499,0.9998253333333335,3.120934136610262e-05,19639.0,2901.6079371082606,87.36666666666666,19.962867828897306,0.09819499999999999,0.014508039685541292,,,199965.06666666668,6.241868273219956,38.833333333333336,11.323102210885535,46.833333333333336,15.565397816805142,57.733333333333334,18.463259571998346,70.76666666666667,18.386057936294602,5.7,13.582823839256543,52.86666666666667,49.188401585889245,162.03333333333333,84.0875911684105,194234.93333333332,1713.9465032759788,3276.9666666666667,1174.2670636535836,443.3666666666667,148.09793668574426,2009.8,511.3385679121835
RQ3,control_reach10_0_wom0,NONE,,,10.0,0.0,5.0,-1.0,0.33,30,0.13899883333333332,0.012391151228371318,0.14060799999999998,0.025517563714646314,0.011568499999999978,0.004063596621221158,0.010419333333333312,0.004406545236297962,0.15009460363124302,0.013728519158870947,0.012494656726098948,0.004403167976005764,0.9263333333333335,0.012855518963312662,27799.766666666666,2478.230245674262,28.566666666666666,4.804332336069424,0.13899883333333332,0.012391151228371318,,,185266.66666666666,2571.1037926625363,18.9,4.474833843958285,20.333333333333332,4.4126255639716465,21.8,4.45204331236483,24.866666666666667,4.868854806464943,1.0666666666666667,0.2537081317024625,6.8,16.05250007384176,75.4,66.49168991374943,120052.4,4185.577384469114,50801.566666666666,2986.70722487599,2313.7,812.7193242442313,12099.0,1338.7480770455297
RQ3,control_reach10_0_wom1,NONE,,,10.0,1.0,5.0,-1.0,0.33,30,0.0988935,0.017789045018561666,0.09840666666666666,0.03465744815539191,0.00155099999999999,0.0005616576451405524,0.00135733333333332,0.001254099301280115,0.09891183407029992,0.017793049434222222,0.0015512905725443464,0.0005617772820909701,0.9998158333333333,3.213879740828538e-05,19778.7,3557.8090037123343,64.16666666666667,15.315269219454414,0.0988935,0.017789045018561666,,,199963.16666666666,6.427759481656342,26.9,8.527238304600633,30.233333333333334,9.828471426153339,37.233333333333334,10.371324303872287,50.6,13.867849198030326,9.5,21.95881725349555,68.03333333333333,71.53512922084978,173.0,78.8175544948695,194056.96666666667,2656.604437394022,3494.733333333333,1925.725818084387,310.2,112.33152902810993,2101.266666666667,699.1617608365691
RQ3,control_reach5_0_wom0,NONE,,,5.0,0.0,5.0,-1.0,0.33,30,0.13599983333333332,0.01051526865901506,0.13633533333333334,0.0219088429215447,0.0057551666666666584,0.0035389723043935087,0.005399999999999986,0.003541867810380125,0.14756245181105124,0.011104430951422231,0.006251941537926426,0.0038629555861583505,0.9216000000000002,0.013281046905140854,27199.966666666667,2103.053731803012,14.266666666666667,3.6287485572789446,0.13599983333333332,0.01051526865901506,,,184320.0,2656.2093810281726,8.933333333333334,2.753472207123634,9.566666666666666,2.8968869537813355,10.466666666666667,2.921186973360886,12.066666666666666,3.483293460696835,1.0333333333333334,0.18257418583505533,10.766666666666667,31.195361429427994,97.3,73.95672080158867,119881.66666666667,4088.8346230573625,51475.4,3378.0714412322554,1151.0333333333333,707.7944608787037,11811.9,1816.53938423662
RQ3,control_reach5_0_wom1,NONE,,,5.0,1.0,5.0,-1.0,0.33,30,0.09756116666666664,0.017183175396165935,0.09137733333333334,0.03747222961932847,0.0007536666666666566,0.0002566795040826037,0.0006533333333333267,0.0005811126861659381,0.09758024882989659,0.01718653661052944,0.00075381422117852,0.0002567279828024671,0.9998039999999998,3.320261726284853e-05,19512.233333333334,3436.6350792331873,30.8,9.363907230461528,0.09756116666666664,0.017183175396165935,,,199960.8,6.6405234525704335,13.666666666666666,4.971181316162277,16.666666666666668,5.973119864822756,19.833333333333332,6.4705344518018,24.433333333333334,6.398724729265945,6.233333333333333,13.16914715467973,46.833333333333336,41.56845897563675,151.26666666666668,92.57389716751482,194347.56666666668,1965.9236432945122,3373.4333333333334,1441.404551681864,150.73333333333332,51.33590081652096,2089.0666666666666,605.3648619567822
RQ3,control_reach1_0_wom0,NONE,,,1.0,0.0,5.0,-1.0,0.33,30,0.13558266666666666,0.01191211804998514,0.13223599999999996,0.02342860579836479,0.0010963333333333266,0.0012144446249732577,0.0009866666666666602,0.0012424595555294475,0.14767367447005023,0.013022558531083077,0.0011925493435492886,0.0013183410664497793,0.9182666666666667,0.014041645775761261,27116.533333333333,2382.4236099970267,2.8,1.7300587990805003,0.13558266666666666,0.01191211804998514,,,183653.33333333334,2808.329155152252,1.8333333333333333,1.288766674084136,1.9,1.295882072114429,2.1333333333333333,1.407696414502182,2.433333333333333,1.5241353305225642,15.766666666666667,46.179323133383754,29.833333333333332,64.20821911795132,96.03333333333333,104.67041321356695,120156.33333333333,4268.306514971379,50912.53333333333,3037.7601972657344,219.26666666666668,242.88892499465155,12365.2,1984.928408332879
RQ3,control_reach1_0_wom1,NONE,,,1.0,1.0,5.0,-1.0,0.33,30,0.09352483333333333,0.010431574870632383,0.09953999999999998,0.03076987689507274,0.00019599999999999,0.00022047519213015237,0.00021866666666665334,0.00043779804297961806,0.09354386436652357,0.01043287692776685,0.00019603794754535826,0.0002205156356656269,0.9997956666666666,3.510411443939407e-05,18704.966666666667,2086.3149741264783,8.166666666666666,9.847398863040741,0.09352483333333333,0.010431574870632383,,,199959.13333333333,7.0208228878806285,2.933333333333333,2.362542951017462,3.466666666666667,2.849480694773182,4.466666666666667,3.7850279763311123,5.833333333333333,4.906598887587834,32.833333333333336,76.28308590639409,76.9,108.40675319338291,173.53333333333333,130.62917594930852,194291.93333333332,2007.4051690288331,3558.766666666667,1534.9498179674024,39.2,44.09503842603047,2069.233333333333,595.0883262944703
RQ3,control_reach0_0_wom0,NONE,,,0.0,0.0,5.0,-1.0,0.33,30,0.13412299999999996,0.013509372965872056,0.12626799999999996,0.02242719998819167,0.0,0.0,0.0,0.0,0.14616423124333036,0.014337438337537861,0.0,0.0,0.9174666666666668,0.014092632786338214,26824.6,2701.8745931744093,0.0,0.0,0.13412299999999996,0.013509372965872056,,,183493.33333333334,2818.526557267642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,120468.33333333333,4696.497105021067,50553.4,3710.6428999614723,0.0,0.0,12471.6,2008.9770359649417
RQ3,control_reach0_0_wom1,NONE,,,0.0,1.0,5.0,-1.0,0.33,30,0.09563683333333332,0.011241378879354415,0.09309266666666667,0.030082766968910084,0.0,0.0,0.0,0.0,0.09565651917219799,0.011243207477430149,0.0,0.0,0.9997936666666668,3.523158196582961e-05,19127.366666666665,2248.275775870882,0.0,0.0,0.09563683333333332,0.011241378879354415,,,199958.73333333334,7.046316393169106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,194227.76666666666,1931.7248444622344,3580.6,1454.723900809431,0.0,0.0,2150.366666666667,599.7175475018295
RQ3,credibility_reach14_7_wom0,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,14.7,0.0,5.0,-1.0,0.33,30,0.147966,0.014679782919094013,0.14483533333333332,0.028569038791518057,0.022921833333333325,0.005623109564836956,0.019341333333333325,0.005866696029184627,0.15911767927253803,0.016077005907327416,0.02464499241191965,0.006055959924123484,0.9301333333333335,0.012483736546439892,29593.2,2935.9565838188014,40.46666666666667,4.775897340008352,0.147966,0.014679782919094013,,,186026.66666666666,2496.7473092879827,27.033333333333335,5.2750769455628985,29.033333333333335,5.041095483936098,31.633333333333333,4.686615816993319,35.2,4.838067439766021,1.0,0.0,3.6666666666666665,6.05340219718792,79.2,55.604142738245436,117940.2,4603.138872102609,51307.53333333333,3356.3595706980045,4584.366666666667,1124.6219129673923,12194.566666666668,1896.6703616916514
RQ3,credibility_reach14_7_wom1,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,14.7,1.0,5.0,-1.0,0.33,30,0.09829233333333333,0.014494060063572135,0.09740933333333329,0.03543507661502432,0.0025453333333333226,0.000799508397805123,0.002314666666666653,0.0019693509053761147,0.09830963030649005,0.014497521565663002,0.0025457812660267492,0.0007996577255920086,0.9998253333333335,3.120934136610262e-05,19658.466666666667,2898.8120127144275,103.36666666666666,24.063827960072228,0.09829233333333333,0.014494060063572135,,,199965.06666666668,6.241868273219956,40.2,12.970523611582559,49.9,17.889218482958793,63.233333333333334,22.2023349709196,79.4,22.043217738702808,11.533333333333333,23.03480624729834,70.8,71.62228510832317,178.43333333333334,89.39555004482098,194263.4,1639.4314111069539,3212.266666666667,1127.3573289451915,509.06666666666666,159.9016795610252,1980.3333333333333,474.6850377434191
RQ3,credibility_reach10_0_wom0,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,10.0,0.0,5.0,-1.0,0.33,30,0.14110799999999998,0.01266036045681764,0.14224199999999998,0.02542350872444771,0.015408333333333323,0.00482273393871963,0.01332999999999999,0.005027663473224906,0.15237278729850268,0.014030744685706819,0.016639924525173634,0.005220662753786881,0.9263333333333335,0.012855518963312662,28221.6,2532.0720913635278,28.566666666666666,4.804332336069424,0.14110799999999998,0.01266036045681764,,,185266.66666666666,2571.1037926625363,18.9,4.474833843958285,20.333333333333332,4.4126255639716465,21.8,4.45204331236483,24.866666666666667,4.868854806464943,1.0666666666666667,0.2537081317024625,6.8,16.05250007384176,75.4,66.49168991374943,119430.63333333333,4131.307069475573,50659.433333333334,2922.1330504218686,3081.6666666666665,964.5467877439262,12094.933333333332,1333.3326908044428
RQ3,credibility_reach10_0_wom1,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,10.0,1.0,5.0,-1.0,0.33,30,0.098983,0.01779847390784602,0.09847333333333333,0.034645325438111337,0.0017841666666666498,0.0006483242102599539,0.00166799999999998,0.001546436169903617,0.09900135128943374,0.01780248171237087,0.001784501673660833,0.0006484633729028827,0.9998158333333333,3.213879740828538e-05,19796.6,3559.694781569206,74.4,19.069021637380786,0.098983,0.01779847390784602,,,199963.16666666666,6.427759481656342,27.733333333333334,9.332676495770794,31.566666666666666,11.041249721036966,40.1,12.234349608574522,56.2,15.490597815760863,16.566666666666666,26.531287104139878,87.46666666666667,88.84109538881799,182.13333333333333,90.31581880510623,194065.66666666666,2619.150340424758,3451.766666666667,1891.4702123924174,356.8333333333333,129.66484205199117,2088.9,685.5716140061769
RQ3,credibility_reach5_0_wom0,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,5.0,0.0,5.0,-1.0,0.33,30,0.13709033333333334,0.010605256336082737,0.137096,0.02205471215581518,0.00788699999999999,0.004060125401494651,0.006935999999999983,0.004196226219206805,0.14874697018106595,0.011216057554874611,0.008567691953905807,0.004429575797962061,0.9216000000000002,0.013281046905140854,27418.066666666666,2121.051267216547,14.266666666666667,3.6287485572789446,0.13709033333333334,0.010605256336082737,,,184320.0,2656.2093810281726,8.933333333333334,2.753472207123634,9.566666666666666,2.8968869537813355,10.466666666666667,2.921186973360886,12.066666666666666,3.483293460696835,1.0333333333333334,0.18257418583505533,10.766666666666667,31.195361429427994,97.3,73.95672080158867,119641.06666666667,4063.228264131463,51327.0,3356.0351093473996,1577.4,812.0250802989294,11774.533333333333,1803.8929499038027
RQ3,credibility_reach5_0_wom1,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,5.0,1.0,5.0,-1.0,0.33,30,0.09760783333333331,0.017179228068811173,0.09140399999999999,0.03744567389957221,0.0008786666666666633,0.0003363519639873666,0.0007959999999999867,0.0007477303589230371,0.09762692427405827,0.017182586346163032,0.0008788378415283734,0.0003364132231320818,0.9998039999999998,3.320261726284853e-05,19521.566666666666,3435.8456137622356,36.46666666666667,13.428567934877092,0.09760783333333331,0.017179228068811173,,,199960.8,6.6405234525704335,14.5,6.095504278875794,18.1,7.471093720420749,21.2,7.792126884189602,26.966666666666665,8.289932961474847,12.966666666666667,26.211978484882703,66.03333333333333,59.53641790930375,180.76666666666668,88.03709380174627,194354.76666666666,1940.3677341365376,3348.5,1416.8008827563986,175.73333333333332,67.27039279747396,2081.8,599.3015705083652
RQ3,credibility_reach1_0_wom0,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,1.0,0.0,5.0,-1.0,0.33,30,0.13587566666666664,0.011979297928116426,0.1324673333333333,0.023274658400890883,0.0015921666666666437,0.0013867362348541365,0.0013453333333333301,0.001176563474358864,0.1479900464352536,0.013063811647930502,0.001727570634266518,0.0014981187844307275,0.9182666666666667,0.014041645775761261,27175.133333333335,2395.859585623287,2.8,1.7300587990805003,0.13587566666666664,0.011979297928116426,,,183653.33333333334,2808.329155152252,1.8333333333333333,1.288766674084136,1.9,1.295882072114429,2.1333333333333333,1.407696414502182,2.433333333333333,1.5241353305225642,15.766666666666667,46.179323133383754,29.833333333333332,64.20821911795132,96.03333333333333,104.67041321356695,120049.56666666667,4262.401271449061,50918.7,3030.5537920002175,318.43333333333334,277.3472469708305,12366.633333333333,2005.9562425752056
RQ3,credibility_reach1_0_wom1,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,1.0,1.0,5.0,-1.0,0.33,30,0.09353983333333331,0.010422935955707561,0.09958466666666665,0.030760687711846556,0.00021899999999999334,0.0002459828982000536,0.0002453333333333233,0.00045646115016417023,0.09355886782647888,0.01042423932307986,0.00021904275857947405,0.00024602841579464977,0.9997956666666666,3.510411443939407e-05,18707.966666666667,2084.5871911415134,9.4,10.842445327953246,0.09353983333333331,0.010422935955707561,,,199959.13333333333,7.0208228878806285,2.933333333333333,2.2117762144910826,3.533333333333333,2.556038601690775,4.6,3.489886867052797,6.333333333333333,5.4414332121509,39.233333333333334,82.83164618185131,89.03333333333333,111.08787553983568,186.06666666666666,129.83648425492026,194284.4,2007.5313816416076,3561.366666666667,1535.7338913553583,43.8,49.19657964001015,2069.5666666666666,593.7426403657613
RQ3,credibility_reach0_0_wom0,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,0.0,0.0,5.0,-1.0,0.33,30,0.13412299999999996,0.013509372965872056,0.12626799999999996,0.02242719998819167,0.0,0.0,0.0,0.0,0.14616423124333036,0.014337438337537861,0.0,0.0,0.9174666666666668,0.014092632786338214,26824.6,2701.8745931744093,0.0,0.0,0.13412299999999996,0.013509372965872056,,,183493.33333333334,2818.526557267642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,120468.33333333333,4696.497105021067,50553.4,3710.6428999614723,0.0,0.0,12471.6,2008.9770359649417
RQ3,credibility_reach0_0_wom1,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,0.0,1.0,5.0,-1.0,0.33,30,0.09563683333333332,0.011241378879354415,0.09309266666666667,0.030082766968910084,0.0,0.0,0.0,0.0,0.09565651917219799,0.011243207477430149,0.0,0.0,0.9997936666666668,3.523158196582961e-05,19127.366666666665,2248.275775870882,0.0,0.0,0.09563683333333332,0.011241378879354415,,,199958.73333333334,7.046316393169106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,194227.76666666666,1931.7248444622344,3580.6,1454.723900809431,0.0,0.0,2150.366666666667,599.7175475018295
RQ3,informational_reach14_7_wom0,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,14.7,0.0,5.0,-1.0,0.33,30,0.14993483333333332,0.014716845818086605,0.14733733333333332,0.02841741172583108,0.02649433333333331,0.006212520690777078,0.02375933333333333,0.006924695403899117,0.16123507857774563,0.01613549472389811,0.02848371928615043,0.006678873205654864,0.9301333333333335,0.012483736546439892,29986.966666666667,2943.369163617322,40.46666666666667,4.775897340008352,0.14993483333333332,0.014716845818086605,,,186026.66666666666,2496.7473092879827,27.033333333333335,5.2750769455628985,29.033333333333335,5.041095483936098,31.633333333333333,4.686615816993319,35.2,4.838067439766021,1.0,0.0,3.6666666666666665,6.05340219718792,79.2,55.604142738245436,117323.26666666666,4724.009240650056,51212.166666666664,3530.980679283202,5298.866666666667,1242.504138155416,12192.366666666667,1853.3489070502533
RQ3,informational_reach14_7_wom1,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,14.7,1.0,5.0,-1.0,0.33,30,0.09838649999999999,0.014522938583021248,0.09747799999999998,0.03549271332696817,0.0027218333333333105,0.0009416177232728906,0.002450666666666659,0.0020680007559081767,0.09840381267924107,0.014526399015035467,0.0027223120049369564,0.0009417908007223241,0.9998253333333335,3.120934136610262e-05,19677.3,2904.5877166042474,109.43333333333334,29.58527515077604,0.09838649999999999,0.014522938583021248,,,199965.06666666668,6.241868273219956,41.8,14.082025716347136,52.5,19.576111409854473,66.8,25.39807215056917,84.3,26.88692798650906,12.133333333333333,20.742648607744574,68.3,59.831458684172674,184.4,87.80016495153777,194237.1,1680.2234323918412,3201.0666666666666,1124.5747068400426,544.3666666666667,188.32354465457678,1982.5333333333333,482.5761139417558
RQ3,informational_reach10_0_wom0,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,10.0,0.0,5.0,-1.0,0.33,30,0.14255099999999996,0.01258193096851798,0.14383666666666667,0.025284399488049232,0.018090499999999975,0.0051976238520016526,0.016350666666666656,0.00547739866103921,0.15392777837833335,0.013920632610479721,0.019528952476922254,0.005599461341834161,0.9263333333333335,0.012855518963312662,28510.2,2516.3861937035954,28.566666666666666,4.804332336069424,0.14255099999999996,0.01258193096851798,,,185266.66666666666,2571.1037926625363,18.9,4.474833843958285,20.333333333333332,4.4126255639716465,21.8,4.45204331236483,24.866666666666667,4.868854806464943,1.0666666666666667,0.2537081317024625,6.8,16.05250007384176,75.4,66.49168991374943,119017.5,4291.709688658372,50571.73333333333,3008.6272036553005,3618.1,1039.5247704003316,12059.333333333334,1362.9917229321713
RQ3,informational_reach10_0_wom1,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,10.0,1.0,5.0,-1.0,0.33,30,0.09910933333333331,0.01789163736138379,0.098652,0.0348971405211333,0.002010499999999987,0.0009078663409904785,0.002042666666666653,0.0023118151300228003,0.09912770905681989,0.0178956680272738,0.002010879169996483,0.0009080634881503633,0.9998158333333333,3.213879740828538e-05,19821.866666666665,3578.3274722767583,83.66666666666667,26.979345015608963,0.09910933333333331,0.01789163736138379,,,199963.16666666666,6.427759481656342,28.8,10.128144467019988,33.63333333333333,13.15290274330015,43.3,14.890751584746175,60.5,18.546772188731108,23.533333333333335,40.747949669877265,92.56666666666666,90.58228620824627,202.83333333333334,89.71259986597559,194022.0,2656.0344306035877,3445.2,1864.1144592651438,402.1,181.57326819809663,2093.866666666667,693.2902429138464
RQ3,informational_reach5_0_wom0,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,5.0,0.0,5.0,-1.0,0.33,30,0.13791583333333332,0.010398513660642782,0.13785066666666662,0.021735889110001894,0.00920916666666666,0.0037732883955632077,0.008137333333333312,0.004080452082233332,0.1496458494848111,0.011030719479198765,0.01000532517006698,0.004123750031065244,0.9216000000000002,0.013281046905140854,27583.166666666668,2079.702732128558,14.266666666666667,3.6287485572789446,0.13791583333333332,0.010398513660642782,,,184320.0,2656.2093810281726,8.933333333333334,2.753472207123634,9.566666666666666,2.8968869537813355,10.466666666666667,2.921186973360886,12.066666666666666,3.483293460696835,1.0333333333333334,0.18257418583505533,10.766666666666667,31.195361429427994,97.3,73.95672080158867,119361.8,4111.4871493548835,51292.566666666666,3302.435941933577,1841.8333333333333,754.6576791126412,11823.8,1797.4813681831356
RQ3,informational_reach5_0_wom1,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,5.0,1.0,5.0,-1.0,0.33,30,0.09764233333333334,0.017193074324059785,0.09147466666666663,0.037517065517674364,0.0009849999999999868,0.0004328733190493829,0.0008919999999999967,0.0008418632864684422,0.09766143019256125,0.017196431449508377,0.0009851905476028532,0.000432950589769849,0.9998039999999998,3.320261726284853e-05,19528.466666666667,3438.614864811956,42.266666666666666,18.537814723225704,0.09764233333333334,0.017193074324059785,,,199960.8,6.6405234525704335,15.6,7.398042611580351,19.866666666666667,9.740542126572844,23.366666666666667,10.094325252281628,29.9,10.574367185761536,15.3,21.601644254147846,76.6,65.3371099072685,191.86666666666667,89.08799730809879,194356.63333333333,1945.0541962723769,3329.633333333333,1409.7092261522766,197.0,86.57466380987628,2077.5333333333333,595.2453990225135
RQ3,informational_reach1_0_wom0,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,1.0,0.0,5.0,-1.0,0.33,30,0.13605133333333327,0.011855008030461162,0.13270666666666664,0.023156567152729048,0.001895499999999987,0.0019962012846818484,0.001703333333333333,0.0018979341461147976,0.148183720569797,0.012954436884660758,0.0020622166511713625,0.002165840853150682,0.9182666666666667,0.014041645775761261,27210.266666666666,2371.0016060922344,2.8,1.7300587990805003,0.13605133333333327,0.011855008030461162,,,183653.33333333334,2808.329155152252,1.8333333333333333,1.288766674084136,1.9,1.295882072114429,2.1333333333333333,1.407696414502182,2.433333333333333,1.5241353305225642,15.766666666666667,46.179323133383754,29.833333333333332,64.20821911795132,96.03333333333333,104.67041321356695,120007.26666666666,4257.92508099923,50883.066666666666,3018.3328457637163,379.1,399.2402569363724,12383.9,1992.1180436911864
RQ3,informational_reach1_0_wom1,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,1.0,1.0,5.0,-1.0,0.33,30,0.09354449999999999,0.01043943785231819,0.09960866666666666,0.030761565218835076,0.0002371666666666567,0.000265922867133244,0.00031799999999998664,0.0005472779033071549,0.09356353479645715,0.010440738636209899,0.0002372127634092199,0.00026597128474621266,0.9997956666666666,3.510411443939407e-05,18708.9,2087.8875704636375,10.133333333333333,12.107943626007463,0.09354449999999999,0.01043943785231819,,,199959.13333333333,7.0208228878806285,2.966666666666667,2.1732437750393134,3.6666666666666665,2.617360256564556,4.7,3.395229919592568,6.333333333333333,5.04006932993731,46.333333333333336,86.26356298490445,97.16666666666667,111.09395940415462,209.56666666666666,137.59302391431427,194288.53333333333,2014.9914645722076,3553.5,1536.123373053538,47.43333333333333,53.18457342664988,2069.6666666666665,596.8930669167916
RQ3,informational_reach0_0_wom0,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,0.0,0.0,5.0,-1.0,0.33,30,0.13412299999999996,0.013509372965872056,0.12626799999999996,0.02242719998819167,0.0,0.0,0.0,0.0,0.14616423124333036,0.014337438337537861,0.0,0.0,0.9174666666666668,0.014092632786338214,26824.6,2701.8745931744093,0.0,0.0,0.13412299999999996,0.013509372965872056,,,183493.33333333334,2818.526557267642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,120468.33333333333,4696.497105021067,50553.4,3710.6428999614723,0.0,0.0,12471.6,2008.9770359649417
RQ3,informational_reach0_0_wom1,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,0.0,1.0,5.0,-1.0,0.33,30,0.09563683333333332,0.011241378879354415,0.09309266666666667,0.030082766968910084,0.0,0.0,0.0,0.0,0.09565651917219799,0.011243207477430149,0.0,0.0,0.9997936666666668,3.523158196582961e-05,19127.366666666665,2248.275775870882,0.0,0.0,0.09563683333333332,0.011241378879354415,,,199958.73333333334,7.046316393169106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,194227.76666666666,1931.7248444622344,3580.6,1454.723900809431,0.0,0.0,2150.366666666667,599.7175475018295
